Time,Right sensor values,Left sensor values,R1,R2,R3,R4,R5,R6,R7,R8,L1,L2,L3,L4,L5,L6,L7,L8,Grip Position,Robot State,Robot joint positions,Total product count,Total good product count,Bad product count,Gripper use number,Screw Tool use number 
2022-03-03 18:57:04.840094,0.19333333333333333,0.06823529411764706,9,3,0,3,9,253,0,0,7,0,0,0,5,0,0,0,0,Return to Tool base ,"[63.9082, 10.96432, 82.32558, -3.521111, 89.855, -206.2817]",263,10,253,21,10
2022-03-03 18:57:04.992263,0.1649019607843137,0.03411764705882353,7,2,0,3,7,7,0,1,4,0,0,0,2,0,0,0,0,Return to Tool base ,"[64.14059, 10.97073, 72.3493, 6.321111, 89.83389, -206.0206]",263,10,253,21,10
2022-03-03 18:57:05.137187,0.11941176470588234,0.028431372549019604,6,1,0,2,6,253,0,0,3,0,0,0,1,0,0,1,0,Return to Tool base ,"[64.38796, 13.13608, 58.6383, 17.78444, 89.81611, -205.7311]",263,10,253,21,10
2022-03-03 18:57:05.292117,1.4898039215686274,0.017058823529411765,6,1,0,2,6,6,0,0,2,0,0,0,0,0,0,1,0,Return to Tool base ,"[64.476, 14.50301, 53.27822, 21.93222, 89.81222, -205.6389]",263,10,253,21,10
2022-03-03 18:57:05.448386,0.10235294117647058,0.011372549019607842,5,1,0,2,5,5,0,0,2,0,0,0,0,0,0,0,0,Return to Tool base ,"[64.51236, 14.55541, 52.93889, 22.20778, 89.81166, -205.7139]",263,10,253,21,10
2022-03-03 18:57:05.608266,0.08529411764705881,0.011372549019607842,4,1,0,2,4,4,0,0,1,0,0,0,0,0,0,1,0,Return to Tool base ,"[65.69287, 13.31857, 54.52753, 21.85333, 89.81, -208.4489]",263,10,253,21,10
2022-03-03 18:57:05.754333,0.09098039215686274,0.005686274509803921,4,1,0,2,0,253,0,0,1,0,0,0,0,0,0,0,0,Return to Tool base ,"[69.59085, 9.656554, 59.01291, 21.04333, 89.80444, -216.7678]",263,10,253,21,10
2022-03-03 18:57:05.903341,1.4784313725490195,0.005686274509803921,4,0,0,3,4,4,0,0,1,0,0,0,0,0,0,0,0,Return to Tool base ,"[76.41374, 4.752713, 64.6118, 20.34222, 89.79278, -229.5422]",263,10,253,21,10
2022-03-03 18:57:06.056438,0.08529411764705881,0.0,4,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,Return to Tool base ,"[84.73865, 0.625901, 68.98384, 20.115, 89.77722, -243.0978]",263,10,253,21,10
2022-03-03 18:57:06.213156,0.08529411764705881,0.0,4,0,0,3,4,4,0,0,1,0,0,0,0,0,0,0,0,Return to Tool base ,"[92.72353, -1.853822, 71.45216, 20.13055, 89.76444, -254.7778]",263,10,253,21,10
2022-03-03 18:57:06.368179,1.4784313725490195,0.0,4,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,Return to Tool base ,"[97.02321, -2.662574, 72.2381, 20.16778, 89.75611, -260.8806]",263,10,253,21,10
2022-03-03 18:57:06.534271,0.08529411764705881,0.0,4,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,220,Return to Tool base,"[97.71398, -2.763446, 72.33755, 20.17167, 89.755, -261.8828]",263,10,253,21,10
2022-03-03 18:57:06.681926,0.08529411764705881,0.0,4,0,0,3,0,253,0,0,0,0,0,0,0,0,0,0,220,Return to Tool base,"[97.71968, -3.083881, 73.63354, 19.17, 89.75611, -261.8867]",263,10,253,21,10
2022-03-03 18:57:06.833693,1.4784313725490195,0.0,4,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,220,Return to Tool base,"[97.71469, -4.680356, 81.16467, 13.21111, 89.765, -261.9133]",263,10,253,21,10
2022-03-03 18:57:06.988647,0.0796078431372549,0.0,4,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,220,Return to Tool base,"[97.70685, -6.094337, 95.81774, 0.065, 89.79333, -261.9556]",263,10,253,21,10
2022-03-03 18:57:07.141956,0.05117647058823529,0.0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,220,Return to Tool base,"[97.70222, -4.655406, 107.4422, -12.97111, 89.82555, -262.0011]",263,10,253,21,10
2022-03-03 18:57:07.295231,0.26156862745098036,0.22745098039215683,9,9,4,4,16,220,1,1,5,5,6,5,3,3,6,7,220,Return to Tool base,"[97.69937, -2.752396, 112.4373, -19.91222, 89.845, -262.0183]",263,10,253,21,10
2022-03-03 18:57:07.446350,0.38666666666666666,0.11941176470588234,10,10,4,4,10,10,0,0,5,6,5,5,3,3,6,7,220,Return to Tool base,"[97.69901, -2.35604, 113.2286, -21.14222, 89.84834, -262.0205]",263,10,253,21,10
2022-03-03 18:57:07.595973,1.148627450980392,0.1592156862745098,9,9,3,3,9,9,2,2,4,5,2,4,3,3,2,5,220,Return to Tool base,"[97.69901, -2.330733, 113.2881, -21.21445, 89.84778, -262.0205]",263,10,253,21,10
2022-03-03 18:57:07.746627,0.34117647058823525,0.22176470588235292,10,10,3,4,10,10,6,7,5,5,5,5,3,3,6,7,220,Return to Tool base,"[97.69901, -2.273703, 113.3957, -21.37333, 89.84834, -262.0211]",263,10,253,21,10
2022-03-03 18:57:07.898025,0.39235294117647057,0.19333333333333333,10,10,8,8,10,10,6,7,5,4,5,1,3,3,6,7,220,Return to Tool base,"[97.69901, -2.219168, 113.488, -21.52667, 89.84889, -262.0217]",263,10,253,21,10
2022-03-03 18:57:08.057120,0.26156862745098036,0.11372549019607842,10,10,8,8,0,77,6,2,5,5,3,2,2,1,1,1,220,Return to Tool base,"[97.69901, -2.159287, 113.6003, -21.69611, 89.84944, -262.0222]",263,10,253,21,10
2022-03-03 18:57:08.211680,1.6831372549019608,0.22176470588235292,9,9,4,4,9,9,0,1,5,5,5,5,3,3,6,7,220,Return to Tool base,"[97.69901, -2.095485, 113.7097, -21.86555, 89.85, -262.0222]",263,10,253,21,10
2022-03-03 18:57:08.366193,0.25588235294117645,0.11941176470588234,9,9,2,3,9,9,2,2,4,4,2,1,3,3,2,2,220,Return to Tool base,"[97.69865, -2.037743, 113.8128, -22.02389, 89.85111, -262.0228]",263,10,253,21,10
2022-03-03 18:57:08.521041,0.38666666666666666,0.22745098039215683,10,10,8,8,16,253,6,7,5,6,5,5,3,3,6,7,220,Return to Tool base,"[97.69865, -1.977505, 113.9297, -22.19833, 89.85111, -262.0233]",263,10,253,21,10
2022-03-03 18:57:08.681920,1.7172549019607841,0.22176470588235292,10,10,8,8,10,10,6,7,5,5,3,2,2,2,1,1,220,Return to Tool base,"[97.69865, -1.916554, 114.0316, -22.36945, 89.85166, -262.0239]",263,10,253,21,10
2022-03-03 18:57:08.831539,0.26156862745098036,0.22176470588235292,9,9,3,3,9,9,2,2,5,5,5,5,3,3,6,7,220,Return to Tool base,"[97.69865, -1.857743, 114.1282, -22.53333, 89.85278, -262.0239]",263,10,253,21,10
2022-03-03 18:57:08.990676,0.26156862745098036,0.11941176470588234,9,9,3,3,9,9,2,2,4,4,2,1,3,3,2,2,220,Return to Tool base,"[97.69901, -1.800713, 114.2323, -22.70333, 89.85389, -262.0228]",263,10,253,21,10
2022-03-03 18:57:09.140731,0.2672549019607843,0.22176470588235292,10,9,4,4,10,10,0,0,4,5,2,1,3,2,2,2,220,Return to Tool base,"[97.69865, -1.744396, 114.331, -22.85833, 89.85445, -262.0233]",263,10,253,21,10
2022-03-03 18:57:09.298486,0.26156862745098036,0.19333333333333333,9,9,4,4,16,253,1,1,4,6,5,3,2,1,6,7,220,unlock  Tool base,"[97.69759, -1.671683, 114.4511, -23.03722, 89.85389, -262.0261]",263,10,253,21,10
2022-03-03 18:57:09.462003,0.3070588235294117,0.23313725490196077,10,10,3,2,10,10,2,7,5,6,6,5,3,3,6,7,220,unlock  Tool base,"[97.69759, -1.645663, 114.4982, -23.125, 89.85333, -262.0305]",263,10,253,21,10
2022-03-03 18:57:09.624765,0.4037254901960784,0.12509803921568627,10,11,8,8,10,10,7,7,4,5,2,2,3,3,2,2,220,unlock  Tool base,"[97.69759, -1.66598, 114.4497, -23.03278, 89.85333, -262.0256]",263,10,253,21,10
2022-03-03 18:57:09.780826,0.27862745098039216,0.23313725490196077,10,9,4,4,16,77,1,0,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.69759, -1.719445, 114.351, -22.86444, 89.85278, -262.025]",263,10,253,21,10
2022-03-03 18:57:09.929468,0.3468627450980392,0.22745098039215683,10,10,4,8,10,10,2,7,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.69759, -1.792515, 114.2458, -22.70555, 89.85278, -262.0244]",263,10,253,21,10
2022-03-03 18:57:10.080031,0.28431372549019607,0.22745098039215683,10,11,8,8,0,77,6,2,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.69794, -1.854178, 114.1407, -22.54111, 89.85222, -262.0239]",263,10,253,21,10
2022-03-03 18:57:10.231496,1.6945098039215685,0.23313725490196077,9,9,4,4,9,9,1,2,5,6,6,5,3,3,6,7,220,move to new Tool base,"[97.6983, -1.915842, 114.0395, -22.38445, 89.85166, -262.0239]",263,10,253,21,10
2022-03-03 18:57:10.385171,0.27862745098039216,0.23313725490196077,10,9,3,3,10,10,2,2,5,6,6,5,3,3,6,7,220,move to new Tool base,"[97.6983, -1.974297, 113.9346, -22.22722, 89.85111, -262.0233]",263,10,253,21,10
2022-03-03 18:57:10.548616,0.39235294117647057,0.22176470588235292,10,11,8,8,241,0,6,7,5,5,5,5,3,3,6,7,220,move to new Tool base,"[97.69865, -2.033822, 113.8245, -22.05445, 89.85056, -262.0228]",263,10,253,21,10
2022-03-03 18:57:10.701084,1.6035294117647059,0.23313725490196077,10,9,3,3,10,10,2,2,5,6,6,5,3,3,6,7,220,move to new Tool base,"[97.69865, -2.093703, 113.7279, -21.88556, 89.85, -262.0228]",263,10,253,21,10
2022-03-03 18:57:10.855825,0.27294117647058824,0.14215686274509803,10,9,4,4,10,10,1,0,4,4,2,2,3,3,2,2,220,move to new Tool base,"[97.69865, -2.153584, 113.6192, -21.72, 89.84944, -262.0222]",263,10,253,21,10
2022-03-03 18:57:11.008999,0.27862745098039216,0.23313725490196077,10,9,3,3,10,10,2,2,5,6,6,5,3,3,6,7,220,move to new Tool base,"[97.69865, -2.211327, 113.5108, -21.56389, 89.84889, -262.0217]",263,10,253,21,10
2022-03-03 18:57:11.164076,1.7058823529411764,0.23313725490196077,10,9,4,4,10,10,1,2,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.69865, -2.271564, 113.4021, -21.39278, 89.84834, -262.0211]",263,10,253,21,10
2022-03-03 18:57:11.314140,0.28431372549019607,0.216078431372549,10,9,4,4,10,10,1,2,5,6,5,5,3,3,4,7,220,move to new Tool base,"[97.69901, -2.326455, 113.2995, -21.23055, 89.84778, -262.0211]",263,10,253,21,10
2022-03-03 18:57:11.475727,0.4037254901960784,0.22745098039215683,10,11,8,8,10,10,7,7,4,4,2,2,3,3,2,2,220,move to new Tool base,"[97.69901, -2.357109, 113.2382, -21.14222, 89.84778, -262.0205]",263,10,253,21,10
2022-03-03 18:57:11.626219,0.4037254901960784,0.22745098039215683,10,9,8,8,0,77,6,7,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.69937, -2.688951, 112.6101, -20.16833, 89.845, -262.0178]",263,10,253,21,10
2022-03-03 18:57:11.774369,0.39235294117647057,0.23313725490196077,10,11,8,8,10,10,7,7,5,6,5,6,3,3,6,7,220,move to new Tool base,"[97.70115, -4.107564, 109.2112, -15.36278, 89.82944, -262.0039]",263,10,253,21,10
2022-03-03 18:57:11.940408,0.27862745098039216,0.13647058823529412,10,10,4,4,10,10,1,0,5,6,3,2,3,2,1,2,220,move to new Tool base,"[97.70436, -5.391802, 104.3027, -9.235556, 89.81166, -261.9856]",263,10,253,21,10
2022-03-03 18:57:12.095430,0.3980392156862745,0.14215686274509803,10,11,8,8,10,10,6,7,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.70471, -5.558258, 103.2359, -7.935, 89.80889, -261.9833]",263,10,253,21,10
2022-03-03 18:57:12.251989,0.28431372549019607,0.22745098039215683,10,10,8,8,16,242,7,7,5,6,5,5,3,3,6,7,220,move to new Tool base,"[97.92927, -5.692634, 103.15, -7.718889, 89.81, -260.4844]",263,10,253,21,10
2022-03-03 18:57:12.412042,0.27862745098039216,0.23313725490196077,10,9,3,3,10,10,2,2,5,6,6,5,3,3,6,7,220,move to new Tool base,"[99.49046, -6.551287, 102.5323, -6.23, 89.82111, -249.9956]",263,10,253,21,10
2022-03-03 18:57:12.568877,0.27862745098039216,0.13078431372549018,10,9,3,3,10,10,2,2,5,6,3,4,3,3,2,2,220,move to new Tool base,"[102.8901, -8.132436, 100.9486, -3.101667, 89.83833, -227.7189]",263,10,253,21,10
2022-03-03 18:57:12.732229,1.6490196078431372,0.22745098039215683,10,10,3,5,10,10,2,7,5,6,5,5,3,3,6,7,220,move to new Tool base,"[107.1253, -9.561386, 98.58832, 0.6594445, 89.85, -200.4944]",263,10,253,21,10
2022-03-03 18:57:12.879594,1.6319607843137254,0.23313725490196077,10,9,4,4,10,10,1,6,5,6,6,5,3,3,6,7,220,move to new Tool base,"[110.6505, -10.32273, 96.30428, 3.676667, 89.84889, -178.2278]",263,10,253,21,10
2022-03-03 18:57:13.029174,0.3980392156862745,0.23313725490196077,10,11,8,8,10,10,6,7,5,6,6,5,3,3,6,7,220,move to new Tool base,"[113.3348, -10.65244, 94.36527, 5.920556, 89.83945, -161.3933]",263,10,253,21,10
2022-03-03 18:57:13.182034,0.4037254901960784,0.13647058823529412,10,11,8,8,10,10,7,7,5,6,3,2,3,2,1,2,220,move to new Tool base,"[114.1567, -10.71018, 93.73473, 6.618889, 89.83611, -156.1383]",263,10,253,21,10
2022-03-03 18:57:13.330746,0.38666666666666666,0.1876470588235294,10,10,8,8,10,10,6,6,5,6,4,3,3,3,6,3,220,move to new Tool base,"[114.1916, -10.71339, 93.71085, 6.641111, 89.83611, -155.8567]",263,10,253,21,10
2022-03-03 18:57:13.482288,0.28431372549019607,0.23313725490196077,10,11,8,8,0,253,6,7,5,6,6,5,3,3,6,7,220,move to new Tool base,"[114.1802, -10.69521, 93.69481, 6.631111, 89.83389, -152.195]",263,10,253,21,10
2022-03-03 18:57:13.644900,1.7115686274509803,0.23313725490196077,10,8,4,3,10,10,1,6,5,6,6,5,3,3,6,7,220,move to new Tool base,"[114.1532, -10.62178, 93.64099, 6.593334, 89.82222, -137.1244]",263,10,253,21,10
2022-03-03 18:57:13.798957,0.39235294117647057,0.20470588235294115,10,9,8,8,10,10,7,7,5,5,5,2,3,3,6,7,220,move to new Tool base,"[114.12, -10.52448, 93.56578, 6.561666, 89.8, -117.1572]",263,10,253,21,10
2022-03-03 18:57:13.960198,0.4037254901960784,0.12509803921568627,10,9,4,4,10,10,1,2,5,6,3,2,2,2,1,2,220,move to new Tool base,"[114.0858, -10.41255, 93.48451, 6.526111, 89.77278, -95.29945]",263,10,253,21,10
2022-03-03 18:57:14.117965,0.3468627450980392,0.22745098039215683,11,10,8,4,11,11,6,0,5,6,5,5,3,3,6,7,220,move to new Tool base,"[114.053, -10.31739, 93.39754, 6.510556, 89.75, -76.145]",263,10,253,21,10
